id,user_id,credit_card_id,nickname,billing_cycle_day,is_default,has_annual_fee,created_at
853fc88b-2d2c-5e5b-972e-b9a6c622728a,6a7aa414-2625-5466-9bd7-a0c42b99d7f6,be369f64-957c-5d10-920a-be5cb898a322,Techcombank,25,false,true,2025-02-14T14:29:07+00:00
21737460-466c-5ecd-9134-50b6d0171b6a,6a7aa414-2625-5466-9bd7-a0c42b99d7f6,b4cbc629-3a1e-58c0-98a3-6abf1e95f100,Vietcombank,17,false,true,2024-07-08T14:29:07+00:00
269c79df-73c6-56b4-946d-6165746a9dd5,c9c54761-c092-5634-abee-20c39b9aed5c,cc283eff-259a-50bd-8abb-79b9f8d90fbb,ACB,25,true,true,2026-01-17T14:29:07+00:00
4b05bf3c-0f35-54a7-8a0b-397d73dfb5ae,6c79dfcd-e515-5dcc-a188-f075e785d5ae,8f1c2754-6fd1-56c8-be5c-9c3a9706e7fb,TPBank,19,true,true,2025-06-07T14:29:07+00:00
be1fcbec-aeda-5072-a9f6-21e31d8ff36b,f459aa0a-81f1-50e1-a434-69eba55ea4d2,cbbb0d5b-1db6-5f18-adb3-3778ab8c0a5a,VPBank,16,true,true,2024-05-31T14:29:07+00:00
52e3bd0a-ab03-5c06-b360-bb244411b180,ce9155fa-8541-5841-bee9-dae5cf178c4d,47c48a26-9bd6-5df1-b0d8-fd3880320c88,MB,21,true,true,2025-01-12T14:29:07+00:00
087e9aae-1aed-5184-89a1-fd711e6adfdc,ce9155fa-8541-5841-bee9-dae5cf178c4d,cbbb0d5b-1db6-5f18-adb3-3778ab8c0a5a,VPBank,16,false,true,2026-02-24T14:29:07+00:00
aff303ec-b8f7-5e91-a3ea-8a3c8b5128b6,ce9155fa-8541-5841-bee9-dae5cf178c4d,c8ceed11-7ddd-5bf8-8e35-d2133d08c306,Vietcombank,26,false,true,2026-03-17T14:29:07+00:00
bfe89a33-ff82-5294-9312-24eca4aa1c84,b50c6b98-d6c1-5dbc-90b5-0bc80de7834d,b6a805d2-f017-5c39-807f-ea91b044ed7c,Techcombank,12,true,true,2025-11-09T14:29:07+00:00
ccda7e46-d7f8-5e47-886d-132642234478,b50c6b98-d6c1-5dbc-90b5-0bc80de7834d,47c48a26-9bd6-5df1-b0d8-fd3880320c88,MB,14,false,true,2025-08-09T14:29:07+00:00
6b7da6cb-92b1-5fbd-8b95-452295d22248,cf635d2f-427b-5c84-9805-9345e2688b01,be369f64-957c-5d10-920a-be5cb898a322,Techcombank,28,true,true,2025-10-03T14:29:07+00:00
539cb3c7-42ec-508f-b5a0-894cc199cc6d,e5517f80-1c8c-59ab-987e-83632664fb02,b6a805d2-f017-5c39-807f-ea91b044ed7c,Techcombank,18,true,true,2025-04-20T14:29:07+00:00
c6e07c0d-7715-55aa-a814-6505e19fc8aa,e5517f80-1c8c-59ab-987e-83632664fb02,b4cbc629-3a1e-58c0-98a3-6abf1e95f100,Vietcombank,1,false,true,2024-05-27T14:29:07+00:00
9d80c5d4-5fe2-530a-8ca8-b9bc8512e96d,7f1750ca-0835-5294-888b-d16374324ecb,b6a805d2-f017-5c39-807f-ea91b044ed7c,Techcombank,26,true,true,2026-02-06T14:29:07+00:00
a0e5e312-808a-5a1b-8c2d-af0a6f9cb7ec,3bb8f6d6-ea95-503b-a954-eccdc1b624cc,cbbb0d5b-1db6-5f18-adb3-3778ab8c0a5a,VPBank,12,true,true,2024-06-22T14:29:07+00:00
3c204492-2045-5d10-b5a0-ea2af6c2a35d,4bc6c177-df01-586d-b12a-8802ef45edef,eec6a2d8-2a1a-5c22-a1c2-f5be6e700961,VPBank,12,true,true,2025-09-11T14:29:07+00:00
29a7666a-10ad-5ce0-8f1c-bac3f31e6666,4bc6c177-df01-586d-b12a-8802ef45edef,b6a805d2-f017-5c39-807f-ea91b044ed7c,Techcombank,2,false,true,2024-02-03T14:29:07+00:00
ced850dd-4cf6-5304-a161-c39884814411,4bc6c177-df01-586d-b12a-8802ef45edef,c8ceed11-7ddd-5bf8-8e35-d2133d08c306,Vietcombank,6,false,true,2025-03-25T14:29:07+00:00
c9b72609-d6b8-5c6b-8ddd-dfa280e63ad5,1e705d36-515a-58c4-99c3-e5e84bdd1d01,c8ceed11-7ddd-5bf8-8e35-d2133d08c306,Vietcombank,13,true,true,2025-08-10T14:29:07+00:00
64023cbd-7f4f-5b1f-961c-14d2adacded6,6e662426-5b65-5e45-b4b6-b27300381904,decee33e-e2de-5b90-b3c2-0cb0cd81f422,ACB,28,true,true,2024-02-05T14:29:07+00:00
8e57aac5-9c38-5628-a9cc-9e0124b0b4fc,6bc15dd2-dbfc-595f-9a70-9c81d382ba3a,47c48a26-9bd6-5df1-b0d8-fd3880320c88,MB,13,true,true,2024-04-19T14:29:07+00:00
7b25dd8e-860a-537a-9ea1-082f63b1edd9,06866845-c65d-5e16-a2d8-5b4e61e1efd7,cbbb0d5b-1db6-5f18-adb3-3778ab8c0a5a,VPBank,28,true,true,2026-01-30T14:29:07+00:00
f3cc68cf-96ad-5cd7-b97e-b8d61e6ab1af,ff34056f-0ea9-52f7-94d4-6df405821e0c,eec6a2d8-2a1a-5c22-a1c2-f5be6e700961,VPBank,5,true,true,2024-02-13T14:29:07+00:00
54efb934-4083-53b2-bce9-329161945270,3cf6a948-dc32-5b16-931f-05d7d4010bf4,eb21831d-062b-5dff-b027-7de01c8e2bf5,TPBank,12,true,true,2025-09-01T14:29:07+00:00
2a4f3ea5-6fcc-5cd9-aa3a-2b21195129f6,3cf6a948-dc32-5b16-931f-05d7d4010bf4,cbbb0d5b-1db6-5f18-adb3-3778ab8c0a5a,VPBank,23,false,true,2024-12-19T14:29:07+00:00
ab07506d-445a-5170-b982-6bd2fa36417b,12189287-f1ee-537d-80d3-fd232960ef7b,cc283eff-259a-50bd-8abb-79b9f8d90fbb,ACB,16,true,true,2024-03-19T14:29:07+00:00
a3bfa883-9d24-5227-9431-99d3e46bed6b,a7f8da28-c7a7-5027-a571-b6a613b46d3b,be369f64-957c-5d10-920a-be5cb898a322,Techcombank,18,true,true,2025-11-12T14:29:07+00:00
f8d5f350-ec41-57f5-b762-e0869349b491,ce2731f4-d590-51ad-9573-77659f8eeb0e,8f1c2754-6fd1-56c8-be5c-9c3a9706e7fb,TPBank,24,true,true,2024-10-21T14:29:07+00:00
2e251bfd-54dd-56ee-a1ad-8fda3cb7dbf8,17d009a1-a441-5f0e-9028-d53cb131766f,cbbb0d5b-1db6-5f18-adb3-3778ab8c0a5a,VPBank,1,true,true,2025-03-27T14:29:07+00:00
0179181c-6d64-5cff-8d80-89c5ea82da2e,17d009a1-a441-5f0e-9028-d53cb131766f,b4cbc629-3a1e-58c0-98a3-6abf1e95f100,Vietcombank,17,false,true,2025-07-17T14:29:07+00:00
ec73836e-d232-5133-b63f-8ed24be94298,bccd35fc-ca86-570c-8e0f-7c672fcb670c,624da688-9432-5bdc-8e31-636e2eb7fc1d,MB,18,true,true,2026-05-10T14:29:07+00:00
c4a7df56-5bf8-58c5-b55c-cdf3717417f1,d6e78d0a-2559-5f72-9e9f-6643b9223736,eb21831d-062b-5dff-b027-7de01c8e2bf5,TPBank,16,true,true,2024-12-23T14:29:07+00:00
f3250593-d36d-5a60-9d4b-9af53c6bd9bb,025d4d6f-5c91-555b-8ec2-100dfee1b463,decee33e-e2de-5b90-b3c2-0cb0cd81f422,ACB,15,true,true,2025-02-13T14:29:07+00:00
1139fa8f-a308-5aa8-a62a-d6705664bc43,025d4d6f-5c91-555b-8ec2-100dfee1b463,cbbb0d5b-1db6-5f18-adb3-3778ab8c0a5a,VPBank,17,false,true,2025-07-13T14:29:07+00:00
4fb33af1-2f74-50b0-84d1-1e31441fa974,395373ba-3d35-5eb2-9d91-0a2166d6e225,decee33e-e2de-5b90-b3c2-0cb0cd81f422,ACB,26,true,true,2025-11-08T14:29:07+00:00
8da40ace-1f35-5a86-8927-65456d3cc429,395373ba-3d35-5eb2-9d91-0a2166d6e225,b4cbc629-3a1e-58c0-98a3-6abf1e95f100,Vietcombank,2,false,true,2024-07-20T14:29:07+00:00
78875fec-3cd1-50d0-9250-164b85936733,395373ba-3d35-5eb2-9d91-0a2166d6e225,8f1c2754-6fd1-56c8-be5c-9c3a9706e7fb,TPBank,11,false,true,2024-03-03T14:29:07+00:00
e9ec9a07-3961-54b8-963e-169b67b1fae6,d15c2d99-f3f7-5dc5-a261-dc0cb9e18710,eb21831d-062b-5dff-b027-7de01c8e2bf5,TPBank,28,true,true,2025-11-07T14:29:07+00:00
c03ce908-a3ca-58fb-b8d4-5a7715c0fd75,79003c87-cc30-5461-b4e0-80cbd30bf20c,624da688-9432-5bdc-8e31-636e2eb7fc1d,MB,23,true,true,2025-06-25T14:29:07+00:00
9b75974c-76ca-5ab5-9a4c-fce3232acb6f,79003c87-cc30-5461-b4e0-80cbd30bf20c,cbbb0d5b-1db6-5f18-adb3-3778ab8c0a5a,VPBank,22,false,true,2025-02-17T14:29:07+00:00
92cac3a1-68de-5814-ac0f-ed925f80245f,eb5a182c-065f-5507-823e-b7808cbceffb,47c48a26-9bd6-5df1-b0d8-fd3880320c88,MB,3,true,true,2024-06-17T14:29:07+00:00
bc129308-8e3f-5298-bf90-26b6973f9b20,eb5a182c-065f-5507-823e-b7808cbceffb,b4cbc629-3a1e-58c0-98a3-6abf1e95f100,Vietcombank,15,false,true,2024-01-23T14:29:07+00:00
f1308771-3263-579d-b6d3-e3bab3eed1f7,4337eb69-d86c-5bd0-9c58-2390423c41e6,be369f64-957c-5d10-920a-be5cb898a322,Techcombank,14,true,true,2024-12-04T14:29:07+00:00
84dc37de-8d4b-52b3-b6b8-f21eeea09558,4337eb69-d86c-5bd0-9c58-2390423c41e6,47c48a26-9bd6-5df1-b0d8-fd3880320c88,MB,16,false,true,2025-07-31T14:29:07+00:00
eaedcb87-b032-5fe9-999a-153920671419,469b2d4d-7870-5a7c-b0c8-d73ddf162b7d,eec6a2d8-2a1a-5c22-a1c2-f5be6e700961,VPBank,18,true,true,2025-05-11T14:29:07+00:00
f9fb04f1-dcb5-56b4-8aa7-5558f37ec9cd,8d6f34b3-b693-5af2-a065-5949b610f1d2,be369f64-957c-5d10-920a-be5cb898a322,Techcombank,12,true,true,2025-12-23T14:29:07+00:00
34b0b444-fde8-5aa1-a683-6a89308b1e3e,25b04797-eea5-5cc9-b617-540334f16192,be369f64-957c-5d10-920a-be5cb898a322,Techcombank,8,true,true,2024-11-17T14:29:07+00:00
b8dec19d-f80b-5529-8d24-7e25938fe2a9,a45df49a-38a4-5304-b91e-0b3afdfcbe22,47c48a26-9bd6-5df1-b0d8-fd3880320c88,MB,14,true,true,2024-08-28T14:29:07+00:00
185c1b7f-b9a4-5644-8b92-a1353e3accff,06cc0da2-2599-5945-b03c-aef66237917d,b4cbc629-3a1e-58c0-98a3-6abf1e95f100,Vietcombank,17,true,true,2024-07-27T14:29:07+00:00
8df7e0f0-d976-5d96-8182-f2200ccf3b2e,06cc0da2-2599-5945-b03c-aef66237917d,eec6a2d8-2a1a-5c22-a1c2-f5be6e700961,VPBank,23,false,true,2024-08-24T14:29:07+00:00
18f58afa-b076-5077-a66b-da0484f3c64b,5c0863bd-f29e-5ba8-b923-74ae16e9d021,8f1c2754-6fd1-56c8-be5c-9c3a9706e7fb,TPBank,12,true,true,2025-05-28T14:29:07+00:00
54864239-bed9-58c6-a776-f7d39fdb4d29,21321172-ef30-5e67-bab0-5e0118ba29ae,be369f64-957c-5d10-920a-be5cb898a322,Techcombank,11,true,true,2024-09-27T14:29:07+00:00
55124c75-82f8-5bd9-8292-89f72ddea1a4,1f373800-cf00-526e-9cf3-393db3aa1dd3,decee33e-e2de-5b90-b3c2-0cb0cd81f422,ACB,15,true,true,2024-12-12T14:29:07+00:00
126577ca-1f42-597c-9f6a-68d1696c11ec,1f373800-cf00-526e-9cf3-393db3aa1dd3,cc283eff-259a-50bd-8abb-79b9f8d90fbb,ACB,25,false,true,2025-01-18T14:29:07+00:00
d2b0afd3-e585-58a1-b398-bb592ab70b17,2fa10b5d-0192-594e-81db-d96eb82d2628,eb21831d-062b-5dff-b027-7de01c8e2bf5,TPBank,12,true,true,2025-05-13T14:29:07+00:00
89bff699-e3f5-56bf-8915-c7366058f664,561ff67f-3eae-5006-8c59-89d98cf364f9,eb21831d-062b-5dff-b027-7de01c8e2bf5,TPBank,17,true,true,2024-01-12T14:29:07+00:00
cf2d2316-1382-507b-8785-5a837a16a009,561ff67f-3eae-5006-8c59-89d98cf364f9,8f1c2754-6fd1-56c8-be5c-9c3a9706e7fb,TPBank,18,false,true,2024-07-22T14:29:07+00:00
bcb40fc0-a091-52df-abfc-4fdded9c2fdb,dcc1f002-f3b5-58aa-8567-e9e8701edebb,eec6a2d8-2a1a-5c22-a1c2-f5be6e700961,VPBank,17,true,true,2026-02-20T14:29:07+00:00
5db2f6b9-8e92-54b7-b182-996e5e8312d8,dcc1f002-f3b5-58aa-8567-e9e8701edebb,cc283eff-259a-50bd-8abb-79b9f8d90fbb,ACB,18,false,true,2025-07-17T14:29:07+00:00
0ee3e83e-0b87-5c1e-b616-9db5273ba010,db9c322c-9c3b-5b65-ada8-87ee31262de8,8f1c2754-6fd1-56c8-be5c-9c3a9706e7fb,TPBank,14,true,true,2024-02-27T14:29:07+00:00
a62cbd22-56cd-5fcf-9081-3eb28ace5dda,c10a436f-3cc4-5c48-8b24-0102c52d938a,b4cbc629-3a1e-58c0-98a3-6abf1e95f100,Vietcombank,27,true,true,2024-08-08T14:29:07+00:00
d29811a9-7d48-5e65-ac17-359307261f37,6ec440c9-411a-5ce4-bc34-d5454c50d762,decee33e-e2de-5b90-b3c2-0cb0cd81f422,ACB,11,true,true,2026-03-11T14:29:07+00:00
34987cf4-7701-52fc-923c-f24bcf8e900f,da3e1de7-9e8c-51ef-bde7-42506ac18062,cbbb0d5b-1db6-5f18-adb3-3778ab8c0a5a,VPBank,8,true,true,2026-01-11T14:29:07+00:00
d1f44a37-b0ad-5a6b-9fe7-6219fe01278b,bf74131b-f18b-599d-a284-4038034b1266,c8ceed11-7ddd-5bf8-8e35-d2133d08c306,Vietcombank,20,true,true,2025-11-04T14:29:07+00:00
60409ad4-7379-5d38-87e1-a2a0851829ad,bf74131b-f18b-599d-a284-4038034b1266,624da688-9432-5bdc-8e31-636e2eb7fc1d,MB,22,false,true,2026-02-28T14:29:07+00:00
7eb700e3-9afb-5578-bbe7-77a039740907,8fec692e-969e-5a68-8713-94b172a284fa,be369f64-957c-5d10-920a-be5cb898a322,Techcombank,17,true,true,2025-09-17T14:29:07+00:00
83b2fcad-7ad2-5740-8a1f-ef8adf6a41b9,d6c8e362-c88b-51de-96a6-53b929f3a467,47c48a26-9bd6-5df1-b0d8-fd3880320c88,MB,4,true,true,2026-01-20T14:29:07+00:00
6fb80fba-1c36-59c1-998a-09d033ce40c9,2466b98a-8b14-5287-aba6-c79b79e20a13,624da688-9432-5bdc-8e31-636e2eb7fc1d,MB,23,true,true,2025-01-16T14:29:07+00:00
56b1ce3c-6942-5beb-841b-15b9565cddf3,fabd25fb-42a0-5830-b5fe-2a479082e1cd,624da688-9432-5bdc-8e31-636e2eb7fc1d,MB,20,true,true,2024-09-20T14:29:07+00:00
eb82c50e-3bb4-58a6-b0cd-03821c16ea32,94cfb37a-e48d-506d-9bb6-24f3b0c53021,b4cbc629-3a1e-58c0-98a3-6abf1e95f100,Vietcombank,28,true,true,2026-04-14T14:29:07+00:00
440b3fdc-781d-501a-ae5d-477fac3e5e3c,f42b6911-ddf6-5df0-87e8-e6ccbfdac625,8f1c2754-6fd1-56c8-be5c-9c3a9706e7fb,TPBank,4,true,true,2024-11-13T14:29:07+00:00
52bf1ffa-81d3-5833-8857-a716f0d4e50b,cf3ac6b2-e4cc-5bf0-9353-c9913211e38b,47c48a26-9bd6-5df1-b0d8-fd3880320c88,MB,6,true,true,2024-06-24T14:29:07+00:00
08248caf-5a69-5e2e-a26e-5494be9641a4,a5db7a3b-7478-5894-a05b-eaddae03a00a,624da688-9432-5bdc-8e31-636e2eb7fc1d,MB,26,true,true,2024-07-10T14:29:07+00:00
7510ae0b-9b16-5369-ae4f-534eeda56719,a5db7a3b-7478-5894-a05b-eaddae03a00a,be369f64-957c-5d10-920a-be5cb898a322,Techcombank,8,false,true,2026-03-17T14:29:07+00:00
4e4fe13d-25e1-5dcd-bfbd-bf7cc99f74bc,a5db7a3b-7478-5894-a05b-eaddae03a00a,eec6a2d8-2a1a-5c22-a1c2-f5be6e700961,VPBank,1,false,true,2024-06-17T14:29:07+00:00
69295ff9-bf44-5b88-b24f-6d5dc9aff0c0,09ea5673-68b6-5c3a-8f50-5b0049521887,624da688-9432-5bdc-8e31-636e2eb7fc1d,MB,28,true,true,2024-04-22T14:29:07+00:00
6f8f9eea-be2b-5509-9181-0c27b3a3c629,96af0ccb-339f-527b-a0fc-14040600a7b3,47c48a26-9bd6-5df1-b0d8-fd3880320c88,MB,3,true,true,2025-07-21T14:29:07+00:00
da8b737a-e8de-51b9-a0f8-d4dc48b6cd65,96af0ccb-339f-527b-a0fc-14040600a7b3,be369f64-957c-5d10-920a-be5cb898a322,Techcombank,15,false,true,2025-11-06T14:29:07+00:00
5e06514f-e2fd-527b-ba70-4efe3ad3e457,3a5af154-6b9e-52e0-9208-2b081bab72bc,b6a805d2-f017-5c39-807f-ea91b044ed7c,Techcombank,2,true,true,2024-04-21T14:29:07+00:00
893432e3-13ab-59f4-895d-2965a8891f11,86e55f71-ba8b-5f87-892c-8b713a5bc798,cbbb0d5b-1db6-5f18-adb3-3778ab8c0a5a,VPBank,23,true,true,2025-06-18T14:29:07+00:00
ef73f331-605d-51bf-8a21-dd87670e8895,a31cf04d-bfef-5ffb-a01c-a1b1ad7d65ee,b6a805d2-f017-5c39-807f-ea91b044ed7c,Techcombank,24,true,true,2024-07-24T14:29:07+00:00
82cb6d26-0248-59fa-9c18-d16bb36a367a,58846773-bdf4-580d-9222-ab48ccbfb808,b6a805d2-f017-5c39-807f-ea91b044ed7c,Techcombank,23,true,true,2025-10-28T14:29:07+00:00
867e731a-6d9a-57bc-9cb6-db377c12dd46,7b098573-76dc-520d-b3c4-42ec93242183,decee33e-e2de-5b90-b3c2-0cb0cd81f422,ACB,7,true,true,2025-02-25T14:29:07+00:00
00b6083f-9b6f-5c34-855d-9639d2980164,b736da6d-1d3a-53d2-b6a7-3f058cbedec7,b4cbc629-3a1e-58c0-98a3-6abf1e95f100,Vietcombank,6,true,true,2024-02-19T14:29:07+00:00
5ea65ad0-6f61-590d-8029-09019e11dfd5,2948bfa1-8080-5ea2-abfe-848bf66b0883,b6a805d2-f017-5c39-807f-ea91b044ed7c,Techcombank,1,true,true,2025-07-29T14:29:07+00:00
37aa458e-17f4-5659-bdc5-076f71f2c115,2948bfa1-8080-5ea2-abfe-848bf66b0883,b4cbc629-3a1e-58c0-98a3-6abf1e95f100,Vietcombank,3,false,true,2024-05-16T14:29:07+00:00
6376465e-dfa5-5f92-9235-fb8bdd83f39c,2948bfa1-8080-5ea2-abfe-848bf66b0883,cbbb0d5b-1db6-5f18-adb3-3778ab8c0a5a,VPBank,3,false,true,2025-12-24T14:29:07+00:00
e4d8d23f-a12c-579a-82d6-8eb200781968,c84ce244-ca1f-550a-9f2f-8c9a4403bed3,be369f64-957c-5d10-920a-be5cb898a322,Techcombank,10,true,true,2026-01-17T14:29:07+00:00
24006f42-e165-51a7-92fe-8ca2c4c935db,34131956-d376-59be-8d24-eceda7492bcb,b6a805d2-f017-5c39-807f-ea91b044ed7c,Techcombank,23,true,true,2025-07-02T14:29:07+00:00
530c2905-4b1e-5f31-abc6-536acc538e5f,b9261270-3b32-552c-ad9d-da52b53b6392,624da688-9432-5bdc-8e31-636e2eb7fc1d,MB,6,true,true,2025-09-08T14:29:07+00:00
f55e086a-f32c-5684-89a1-34fd7ffb0d96,9a455dbe-fe3d-5224-bfbd-7acda76a6034,8f1c2754-6fd1-56c8-be5c-9c3a9706e7fb,TPBank,22,true,true,2025-02-22T14:29:07+00:00
81a3bac8-595f-54dc-9bcf-56cc5ae19582,9a455dbe-fe3d-5224-bfbd-7acda76a6034,624da688-9432-5bdc-8e31-636e2eb7fc1d,MB,14,false,true,2026-04-12T14:29:07+00:00
840f40bb-dd17-5d63-83fd-997180f2887b,49f0596a-8c2d-5f1f-8da6-ab88797fde9a,eb21831d-062b-5dff-b027-7de01c8e2bf5,TPBank,25,true,true,2024-05-23T14:29:07+00:00
85c00376-12b0-5833-a7e9-2f4473f6c31d,470d2e0f-9d5d-59a5-9cc3-9e19958ac29a,8f1c2754-6fd1-56c8-be5c-9c3a9706e7fb,TPBank,3,true,true,2025-09-15T14:29:07+00:00
b6279b44-eda1-5755-bda7-d9868e012ed4,b4a7ffb8-5da5-50fa-b33d-d3d50c8d16de,8f1c2754-6fd1-56c8-be5c-9c3a9706e7fb,TPBank,5,true,true,2025-04-27T14:29:07+00:00
8fc87861-e40d-5ac9-b3ce-f9a405b1fb37,c329aa19-d9a9-5f81-8652-a7b7924b9ade,8f1c2754-6fd1-56c8-be5c-9c3a9706e7fb,TPBank,17,true,true,2025-11-08T14:29:07+00:00
29caff3c-5f2f-5a83-bfc5-ed9f6345f4e1,c329aa19-d9a9-5f81-8652-a7b7924b9ade,cbbb0d5b-1db6-5f18-adb3-3778ab8c0a5a,VPBank,23,false,true,2024-11-01T14:29:07+00:00
d1bbb5c4-3187-5364-b726-342d0e61e876,3ec828b8-0c2f-5ca3-a52b-257b84de69e4,cbbb0d5b-1db6-5f18-adb3-3778ab8c0a5a,VPBank,23,true,true,2024-02-10T14:29:07+00:00
6316817b-2c5f-5f62-ab37-e8c3b646f02b,7e694761-25e4-5e55-bd9a-5f41a18be67b,cbbb0d5b-1db6-5f18-adb3-3778ab8c0a5a,VPBank,16,true,true,2024-11-01T14:29:07+00:00
887e2b72-43d3-5a5d-bca8-18dbbed1b7e8,7e694761-25e4-5e55-bd9a-5f41a18be67b,cc283eff-259a-50bd-8abb-79b9f8d90fbb,ACB,16,false,true,2025-07-05T14:29:07+00:00
b6b56699-d752-5253-9e62-b086d9d3700a,2dd1db7e-77d9-5ef8-8efb-929dd3932fac,624da688-9432-5bdc-8e31-636e2eb7fc1d,MB,5,true,true,2026-01-08T14:29:07+00:00
0a268761-7d38-5bef-ba8d-daee1014f0bb,2dd1db7e-77d9-5ef8-8efb-929dd3932fac,8f1c2754-6fd1-56c8-be5c-9c3a9706e7fb,TPBank,6,false,true,2026-03-25T14:29:07+00:00
0cde5f9d-651b-57f8-8c35-e0d6a3a78746,63f63cb2-ff56-5314-9300-4f0f6ecde726,b6a805d2-f017-5c39-807f-ea91b044ed7c,Techcombank,20,true,true,2026-03-01T14:29:07+00:00
60a76a35-0729-5337-8c8b-b8c35710e3d7,e5756343-9cc3-54aa-ae43-9cde4d9713d6,b6a805d2-f017-5c39-807f-ea91b044ed7c,Techcombank,13,true,true,2024-05-19T14:29:07+00:00
cd833c71-feb4-543c-be20-42216dbd233f,e5756343-9cc3-54aa-ae43-9cde4d9713d6,b4cbc629-3a1e-58c0-98a3-6abf1e95f100,Vietcombank,8,false,true,2025-03-13T14:29:07+00:00
1318341b-f932-5bc8-8769-4777641d056a,6f2d0d12-9d8f-5071-8d70-00d417769400,be369f64-957c-5d10-920a-be5cb898a322,Techcombank,3,true,true,2025-07-05T14:29:07+00:00
2730d213-0c67-5931-a613-4653c3b1ae52,4f678b65-4b58-502d-badd-c715f881621d,cc283eff-259a-50bd-8abb-79b9f8d90fbb,ACB,18,true,true,2025-04-20T14:29:07+00:00
6760fd07-b5c5-51cf-8cf1-1b6f6ab7a60f,db3869b7-8330-5153-89c9-bcaaf3de1a0c,624da688-9432-5bdc-8e31-636e2eb7fc1d,MB,2,true,true,2024-11-25T14:29:07+00:00
7dbde318-b61d-5910-a9e3-59b7b63b78c0,f41e178a-c483-5020-a1ed-1bf88a58b2b3,eb21831d-062b-5dff-b027-7de01c8e2bf5,TPBank,16,true,true,2024-09-21T14:29:07+00:00
46a49d2a-c78d-5b84-aed6-527f3f75f83e,713cb215-0b40-5f86-a313-0ada8b4bb573,decee33e-e2de-5b90-b3c2-0cb0cd81f422,ACB,15,true,true,2026-02-06T14:29:07+00:00
a246615d-cade-5646-a222-1bb251a92459,49cc52cf-838a-5cb8-b5d0-0acc5fb4db2e,c8ceed11-7ddd-5bf8-8e35-d2133d08c306,Vietcombank,28,true,true,2026-02-02T14:29:07+00:00
663a5695-3a92-5e46-9fde-2ba02762f0ad,022d63ee-23d4-5562-b53d-74e0131d49f3,47c48a26-9bd6-5df1-b0d8-fd3880320c88,MB,21,true,true,2025-01-31T14:29:07+00:00
837f0305-57ee-5d5e-a974-90d759a602b3,fca91c6d-8b6b-54ca-a444-595f02cbc319,decee33e-e2de-5b90-b3c2-0cb0cd81f422,ACB,7,true,true,2026-04-23T14:29:07+00:00
a8ed8e38-f924-5419-927a-580fad144a11,d29e614c-dc61-53b6-a709-e7a1c07d56b6,b6a805d2-f017-5c39-807f-ea91b044ed7c,Techcombank,8,true,true,2024-11-27T14:29:07+00:00
0747d614-4dd4-53ca-a7d9-b60fdbaa5d4b,d29e614c-dc61-53b6-a709-e7a1c07d56b6,cc283eff-259a-50bd-8abb-79b9f8d90fbb,ACB,23,false,true,2024-12-31T14:29:07+00:00
5af1b819-f56a-5fbe-9de1-a8dc0d04f578,bd980507-84a3-5b15-885d-fe328b183367,cc283eff-259a-50bd-8abb-79b9f8d90fbb,ACB,2,true,true,2026-05-08T14:29:07+00:00
ac619381-76d5-5a69-ac10-fc52ed9dc4e8,f62e6892-902c-5317-a02c-b12eb935956d,624da688-9432-5bdc-8e31-636e2eb7fc1d,MB,5,true,true,2025-02-24T14:29:07+00:00
fd06f2b6-2960-5518-b4ab-83c9ee493c83,f9cb1667-22fc-54d5-b072-c175b80de855,47c48a26-9bd6-5df1-b0d8-fd3880320c88,MB,10,true,true,2025-07-09T14:29:07+00:00
70a07402-620a-553c-8bbf-cad67ee4cefc,8790c988-9ba2-59e0-8344-ef28fe87aff5,b6a805d2-f017-5c39-807f-ea91b044ed7c,Techcombank,18,true,true,2024-10-15T14:29:07+00:00
959f0714-9007-50ad-baf7-8247ca643d43,070b7f49-5184-5a0d-921b-350849f4b7d8,624da688-9432-5bdc-8e31-636e2eb7fc1d,MB,22,true,true,2025-09-12T14:29:07+00:00
25d4f8ee-57eb-5631-ad1b-10fa4171d75a,3f6647b9-86ba-5ec9-b56e-ebd7a0e77077,be369f64-957c-5d10-920a-be5cb898a322,Techcombank,6,true,true,2025-07-11T14:29:07+00:00
137471b8-01da-5b63-a520-2663716a2ad1,c18a9c52-6ad8-5153-88f2-f5e322991679,47c48a26-9bd6-5df1-b0d8-fd3880320c88,MB,15,true,true,2025-07-10T14:29:07+00:00
e3aab825-f24b-54ee-aec9-1550cdf598b2,f7aab5e1-46e1-5ac1-b9b9-d827816bcb5d,cc283eff-259a-50bd-8abb-79b9f8d90fbb,ACB,5,true,true,2024-04-08T14:29:07+00:00
3722c87c-eb05-512c-ace7-402956f3bdae,f7aab5e1-46e1-5ac1-b9b9-d827816bcb5d,8f1c2754-6fd1-56c8-be5c-9c3a9706e7fb,TPBank,16,false,true,2026-05-12T14:29:07+00:00
1f576192-2382-531f-9ded-93abced413fa,57174933-f75e-5830-86f4-8297960145c6,b4cbc629-3a1e-58c0-98a3-6abf1e95f100,Vietcombank,4,true,true,2024-12-01T14:29:07+00:00
7e6e58db-8c9f-5a26-91a5-581ba9ceff99,c754a141-1afa-5930-9f66-87a4970b076e,624da688-9432-5bdc-8e31-636e2eb7fc1d,MB,23,true,true,2024-07-22T14:29:07+00:00
