code,description,category,is_active,valid_payment,created_at,updated_at
3685,Budgetel,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3686,Suisse Chalet,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3687,Clarion Hotel,Transportation services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3688,Compri Hotel,Transportation services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3689,Consort,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3690,Courtyard by Marriott,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3691,Dillon Inn,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3692,Doubletree,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3693,Drury Inn,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3694,Economy Inns Of America,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3695,Embassy Suites,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3696,Excel Inn,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3697,Fairfield Hotel,Transportation services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3698,Harley Hotel,Transportation services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3699,Midway Motor Lodge,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3700,Motel 6,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3701,La Mansion Del Rio,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3702,Registry Hotels,Transportation services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3703,Residence Inn,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3704,Royce Hotel,Transportation services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3705,Sandman Inn,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3706,Shilo Inn,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3707,Shoneys Inn,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3708,Virgin River Hotel and Casino,Transportation services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3709,Super 8 Motel,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3710,Ritz-Carlton,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3711,Flag Inns (Australia),Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3712,Buffalo Bills Hotel and Casino,Transportation services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3713,Quality Pacific Hotel,Transportation services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3714,Four Seasons (Australia),Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3715,Fairfield Inn,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3716,Carlton Hotels,Transportation services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3717,City Lodge Hotels,Transportation services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3718,Karos Hotels,Transportation services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3719,Protea Hotels,Transportation services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3720,Southern Sun Hotels,Transportation services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3721,Conrad Hotels,Transportation services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3722,Wyndham,Transportation services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3723,Rica Hotels,Transportation services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3724,Inter Nor Hotels,Transportation services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3725,Sea Pines Resort,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3726,Rio Suites,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3727,Broadmoor Hotel,Transportation services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3728,Ballys Hotel and Casino,Transportation services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3729,John Ascuagas Nugget,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3730,MGM Grand Hotel,Transportation services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3731,Harrah’s Hotels and Casinos,Transportation services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3732,Opryland Hotel,Transportation services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3733,Boca Raton Resort,Miscellaneous shops,true,M,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3734,Harvey Bristol Hotels,Transportation services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3735,Masters Economy Inns,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3736,Colorado Belle Edgewater Resort,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3737,Riviera Hotel and Casino,Transportation services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3738,Tropicana Resort and Casino,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3739,Woodside Hotels and Resorts,Transportation services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3740,Towneplace Suites,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3741,Millennium Broadway Hotel,Transportation services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3742,Club Med,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3743,Biltmore Hotel and Suites,Transportation services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3744,Carefree Resorts,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3745,St. Regis Hotel,Transportation services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3746,The Eliot Hotel,Transportation services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3747,Club Corporation/Club Resorts,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3748,Wellesley Inns,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3749,Beverly Hills Hotel,Transportation services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3750,Crowne Plaza Hotels,Transportation services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3751,Homewood Suites,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3752,Peabody Hotels,Transportation services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3753,Greenbriar Resorts,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3754,Amelia Island Plantation,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3755,Homestead,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3757,Canyon Ranch,Miscellaneous shops,true,TSYS,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3758,Kahala Mandarin Oriental Hotel,Transportation services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3759,Orchid At Mauna Lai,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3760,Halekulani Hotel/Waikiki Parc,Transportation services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3761,Primadonna Hotel and Casino,Transportation services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3762,Whiskey Pete’s Hotel and Casino,Transportation services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3763,Chateau Elan Winery and Resort,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3764,Beau Rivage Hotel and Casino,Transportation services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3765,Bellagio,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3766,Fremont Hotel and Casino,Transportation services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3767,Main Street Station Hotel and Casino,Transportation services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3768,Silver Star Hotel and Casino,Transportation services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3769,Stratosphere Hotel and Casino,Transportation services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3770,Springhill Suites,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3771,Caesars Hotel and Casino,Transportation services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3772,Nemacolin Woodlands,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3773,Venetian Resort Hotel and Casino,Transportation services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3774,New York-New York Hotel and Casino,Transportation services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3775,Sands Resort,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3776,Nevele Grande Resort and Country Club,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3777,Mandalay Bay Resort,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3778,Four Points Hotels,Transportation services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3779,W Hotels,Transportation services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3780,Disneyland Resorts,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3781,Patricia Grand Resort Hotels,Transportation services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3782,Rosen Hotel and Resorts,Transportation services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3783,Town and Country Resort and Convention Center,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3784,First Hospitality Hotels,Transportation services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3785,Outrigger Hotels and Resorts,Transportation services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3786,Ohana Hotels of Hawaii,Transportation services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3787,Caribe Royal Resort Suite and Villas,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3788,Ala Moana Hotel,Transportation services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3789,Smugglers Notch Resort,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3790,Raffles Hotels,Transportation services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3791,Staybridge Suites,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3792,Claridge Casino Hotel,Transportation services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3793,The Flamingo Hotels,Transportation services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3794,Grand Casino Hotels,Transportation services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3795,Paris Las Vegas Hotel,Transportation services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3796,Peppermill Hotel Casino,Transportation services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3797,Atlantic City Hilton,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3798,Embassy Vacation Resort,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3799,Hale Koa Hotel,Transportation services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3800,Homestead Suites,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3801,Wilderness Hotel and Resort,Transportation services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3802,The Palace Hotel,Transportation services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3803,The Wigwam Golf Resort and Spa,Miscellaneous shops,true,M,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3804,The Diplomat Country Club and Spa,Miscellaneous shops,true,M,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3805,The Atlantic,Miscellaneous shops,true,M,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3806,Princeville Resort,Miscellaneous shops,true,M,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3807,Element,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3808,LXR (Luxury Resorts),Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3809,Settle Inn,Miscellaneous shops,true,M,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3810,La Costa Resort,Miscellaneous shops,true,M,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3811,Premier Travel Inns,Transportation services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3812,Hyatt Place,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3813,Hotel Indigo,Transportation services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3814,The Roosevelt Hotel NY,Transportation services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3815,Nickelodeon Family Suites by Holiday Inn,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3816,Home2Suites,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3817,Affinia,Miscellaneous shops,true,M,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3818,Mainstay Suites,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3819,Oxford Suites,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3820,Jumeirah Essex House,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3821,Caribe Royal,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3822,Crossland,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3823,Grand Sierra Resort,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3824,Aria,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3825,Vdara,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3826,Autograph,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3827,Galt House,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3828,Cosmopolitan of Las Vegas,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3829,Country Inn By Carlson,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3830,Park Plaza Hotel,Transportation services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
3831,Waldorf,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
4011,Railroads–Freight,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
4111,"Transportation–Suburban and Local Commuter Passenger, including Ferries",Transportation services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
4112,Passenger Railways,Transportation services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
4119,Ambulance Services,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
4121,Taxicabs and Limousines,Transportation services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
4131,Bus Lines,Transportation services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
4214,"Motor Freight Carriers,Trucking–Local/Long Distance, Moving and Storage Companies, Local Delivery",Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
4215,"Courier Services–Air and Ground, Freight Forwarders",Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
4225,"Public Warehousing–Farm Products, Refrigerated Goods, Household Goods Storage",Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
4411,Cruise Lines,Transportation services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
4457,Boat Leases and Boat Rentals,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
4468,"Marinas, Marine Service/Supplies",Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
4511,"Air Carriers, Airlines–not elsewhere classified",Transportation services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
4582,"Airports, Airport Terminals, Flying Fields",Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
4722,Travel Agencies and Tour Operators,Transportation services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
4723,Package Tour Operators (Germany Only),Miscellaneous shops,true,V,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
4761,Telemarketing of Travel Related Services and Vitamins,Transportation services,true,TSYS,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
4784,"Bridge and Road Fees, Tolls",Transportation services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
4789,Transportation Services Not Elsewhere Classified,Transportation services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
4812,Telecommunication Equipment Including Telephone Sales,Utility services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
4813,Key-Entry Telecom Merchant providing single local and long-distance phone calls using a central access number in a non-face-to-face environment using key entry,Miscellaneous shops,true,M,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
4814,Telecommunication Services including but not limited to prepaid phone services and recurring phone services,Utility services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
4816,Computer Network/Information Services,Business services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
4821,Telegraph Services,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
4829,"Wire Transfer Money Orders (V, D, G, X); Money Transfer (M)",Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
4899,"Cable, Satellite, and Other Pay Television and Radio Services",Utility services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
4900,"Utilities–Electric, Gas, Heating Oil, Sanitary, Water",Utility services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5013,Motor Vehicle Supplies and New Parts,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5021,Office and Commercial Furniture,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5039,Construction Materials Not Elsewhere Classified,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5044,"Office, Photographic, Photocopy and Microfilm Equipment",Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5045,"Computers, Computer Peripheral Equipment, Software",Business services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5046,Commercial Equipment Not Elsewhere Classified,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5047,Dental/Laboratory/Medical/Ophthalmic Hospital Equipment and Supplies,Professional services and membership organizations,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5051,Metal Service Centers and Offices,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5065,Electrical Parts and Equipment,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5072,Hardware Equipment and Supplies,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5074,Plumbing and Heating Equipment,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5085,Industrial Supplies Not Elsewhere Classified,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5094,"Precious Stones and Metals, Watches and Jewelry",Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5099,Durable Goods Not Elsewhere Classified,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5111,"Stationery, Office Supplies, Printing and Writing Paper",Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5122,"Drugs, Drug Proprietors and Druggists Sundries",Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5131,"Piece Goods, Notions, and Other Dry Goods",Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5137,"Men’s, Women’s and Children’s Uniforms and Commercial Clothing",Retail outlet services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5139,Commercial Footware,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5169,Chemicals and Allied Products Not Elsewhere Classified,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5172,Petroleum and Petroleum Products,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5192,"Books, Periodicals and Newspapers",Professional services and membership organizations,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5193,"Florists Supplies, Nursery Stock and Flowers",Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5198,"Paints, Varnishes and Supplies",Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5199,Non-Durable Goods Not Elsewhere Classified,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5200,Home Supply Warehouse Stores,Retail outlet services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5211,"Building Materials, Lumber Stores",Retail outlet services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5231,"Glass, Paint, Wallpaper Stores",Retail outlet services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5251,Hardware Stores,Retail outlet services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5261,Lawn and Garden Supply Stores,Retail outlet services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5271,Mobile Home Dealers,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5299,Warehouse Club Gas,Miscellaneous shops,true,TSYS,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5300,Wholesale Clubs,Retail outlet services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5309,Duty Free Stores,Retail outlet services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5310,Discount Stores,Retail outlet services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5311,Department Stores,Retail outlet services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5331,Variety Stores,Retail outlet services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5399,Miscellaneous General Merchandise Stores,Retail outlet services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5411,"Grocery Stores, Supermarkets",Retail outlet services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5422,Freezer and Locker Meat Provisioners,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5441,"Candy, Nut and Confectionery Stores",Retail outlet services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5451,Dairy Products Stores,Retail outlet services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5462,Bakeries,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5499,"Miscellaneous Food Stores–Convenience Stores, Markets, Specialty Stores, and Vending Machines",Retail outlet services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5511,"Automobile and Truck Dealers–Sales, Service, Repairs, Parts and Leasing",Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5521,Automobile and Truck Dealers–(Used Only)–Sales,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
5532,Automotive Tire Stores,Retail outlet services,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
