id,branch,brand,mcc_code,created_at
f1a996b8-bb4e-5646-817f-c9c44522c602,Com Tam Cali District 1,Com Tam Cali,5814,2022-01-22T14:29:07+00:00
85834c3f-95d0-58bc-ad07-77ce5a51186b,Pho 24 Binh Thanh,Pho 24,5813,2023-06-23T14:29:07+00:00
a48b7c4d-f8cf-5c32-935f-b7261c7bede4,Pharmacity Aeon Mall,Pharmacity,8062,2022-10-26T14:29:07+00:00
c38814bb-e05d-5565-b700-fd179faa7233,Lotte Cinema Airport,Lotte Cinema,5655,2026-04-07T14:29:07+00:00
d862e987-877f-584a-8c99-b8189172277a,Hoan My Clinic Binh Thanh,Hoan My Clinic,8099,2025-03-24T14:29:07+00:00
9e7bb3ec-0b51-56a9-9e2d-cae1df05a5c6,VinWonders District 3,VinWonders,7801,2022-03-12T14:29:07+00:00
4e3fb8f8-9ae1-5614-bf78-3c5ee4812fb8,Vietjet Air Can Tho,Vietjet Air,3567,2021-04-14T14:29:07+00:00
45302979-f69d-5430-a1d4-b19f0f898036,PNC Bookstore Can Tho,PNC Bookstore,8241,2021-04-30T14:29:07+00:00
8cf8b1bc-b074-59b8-84bf-55f3e7b5b640,MobiFone App,MobiFone,4812,2021-09-04T14:29:07+00:00
31c433c5-51f2-504c-93fb-00b180fb07ef,The Face Shop Hoan Kiem,The Face Shop,7298,2025-04-15T14:29:07+00:00
543eb5df-c8ea-5b1a-bc59-28d809a59afe,Saigon Water VNPay,Saigon Water,4899,2026-05-01T14:29:07+00:00
ba8e9f64-474b-5532-b69f-93cb0f211a74,Bamboo Airways District 3,Bamboo Airways,3615,2022-12-11T14:29:07+00:00
f2f9e23a-d5a5-5fbc-9914-a0777dbe04c4,PNJ Can Tho,PNJ,7629,2024-08-07T14:29:07+00:00
5c89db7a-8615-53bb-afb4-c518fb4c717a,Mai Linh Taxi Nha Trang Center,Mai Linh Taxi,4131,2024-06-25T14:29:07+00:00
d6e7ec0a-fe0c-5e0d-99da-746ea9840fee,Shopee Payoo,Shopee,7296,2023-01-22T14:29:07+00:00
9248d950-ff28-50dc-8718-1905ef1e2cd1,Mai Linh Taxi Thu Duc,Mai Linh Taxi,4789,2025-01-06T14:29:07+00:00
cd9161d0-3c1a-561e-8cdc-bab88175074c,Long Chau Lotte Mall,Long Chau,8021,2025-06-20T14:29:07+00:00
0f5509a4-3e94-54a5-9e44-978baecc3afb,EVN Website,EVN,4814,2023-02-18T14:29:07+00:00
e49797f8-4c95-5b6b-b4bb-75ea2748b482,Com Tam Cali Can Tho,Com Tam Cali,5812,2021-02-07T14:29:07+00:00
ebe832ac-8568-5d65-8f31-9a6ef02e865a,Canifa District 1,Canifa,7631,2022-12-13T14:29:07+00:00
b63080e3-2271-5fff-943a-03f268aca31e,The Gioi Di Dong MoMo,The Gioi Di Dong,7372,2024-12-05T14:29:07+00:00
b4cb3b59-954b-5080-9379-5656d6df8aa1,Muong Thanh Hotel Thu Duc,Muong Thanh Hotel,3603,2021-06-15T14:29:07+00:00
9e77972c-e853-54cf-ad5e-318a6e8774c2,Seoul Spa Nha Trang Center,Seoul Spa,5977,2021-02-05T14:29:07+00:00
1f781d50-25a9-5452-a7e4-100dbf6a4a0f,Nguyen Kim Vincom,Nguyen Kim,5997,2025-09-28T14:29:07+00:00
b557aef1-265c-5d40-85b5-4ea7e32d5d1c,Shopee VNPay,Shopee,5961,2025-08-27T14:29:07+00:00
483bb6c1-9a5f-54f9-983d-7b1b7aea9b1e,Saigontourist Cau Giay,Saigontourist,3273,2024-09-03T14:29:07+00:00
765666a9-cd02-5646-83f2-bc04f863dc83,Watsons Hai Ba Trung,Watsons,7230,2021-02-22T14:29:07+00:00
777a035a-d9f4-501e-9503-fcfd5eca2ea0,Bach Hoa Xanh Cau Giay,Bach Hoa Xanh,5300,2022-06-04T14:29:07+00:00
476783dc-14e5-58cf-a592-27d8ac66f82f,GO! Market Da Nang Center,GO! Market,5499,2024-03-10T14:29:07+00:00
b5d72664-181a-5492-a423-c183341714ae,Netflix Website,Netflix,5818,2021-05-17T14:29:07+00:00
b2a0fb16-b06a-50bb-81ec-5b38115c187e,Galaxy Cinema Airport,Galaxy Cinema,7802,2023-09-04T14:29:07+00:00
856653aa-dc92-5cda-9605-8ca631fe43dc,H&M Can Tho,H&M,5999,2025-08-12T14:29:07+00:00
f305b6fb-8ec3-5804-a0d2-ecf22d1a0dcd,VNPT Payoo,VNPT,4812,2021-03-29T14:29:07+00:00
34643efa-f624-564a-8cbf-95fef6f39c38,Muong Thanh Hotel Hoan Kiem,Muong Thanh Hotel,3086,2021-03-13T14:29:07+00:00
5fda7477-0c28-556a-8a1f-1c7eea8246c7,VNPT Payoo,VNPT,4899,2022-08-11T14:29:07+00:00
d4ac5237-3304-5502-b0b7-907c4dc8e25f,ILA Vietnam Airport,ILA Vietnam,7995,2026-02-11T14:29:07+00:00
285cd6bc-1f6d-5fb4-b13f-733ac0f13894,H&M Airport,H&M,5947,2025-09-11T14:29:07+00:00
ea3119d2-0640-523e-aa7e-00e7c3418635,Bamboo Airways Aeon Mall,Bamboo Airways,3517,2021-08-21T14:29:07+00:00
fb23ba70-e380-510b-aa67-45b825949717,ILA Vietnam Aeon Mall,ILA Vietnam,8241,2024-12-12T14:29:07+00:00
e72c59da-bf4d-5acf-add2-ff53f3b4ef64,Lazada App,Lazada,5309,2026-03-29T14:29:07+00:00
c9e18ff4-5a8d-5277-becd-fe53210e1314,Pharmacity District 7,Pharmacity,8021,2024-11-05T14:29:07+00:00
299581e9-9cba-5b76-85e0-f5b51600480c,VNPT App,VNPT,4814,2023-07-28T14:29:07+00:00
c15120f4-cc97-5de7-8be5-fb1ba58efa07,Apollo English Can Tho,Apollo English,8249,2021-02-21T14:29:07+00:00
83aa9023-8ab4-55ff-a2a8-0d0e860fd0ce,Grab District 1,Grab,3027,2022-03-12T14:29:07+00:00
7eb4ca7f-77e5-57a2-99a9-22d2cddceb71,Petrolimex Hai Ba Trung,Petrolimex,4111,2023-12-15T14:29:07+00:00
d6e7067f-460f-5847-96f9-4f64e7ffca62,PNC Bookstore Binh Thanh,PNC Bookstore,8220,2025-02-06T14:29:07+00:00
ac32df72-2c18-5e45-8e10-b3bf0d12c56f,FAHASA Binh Thanh,FAHASA,8931,2022-05-05T14:29:07+00:00
e85f75c9-a8f5-506f-91a5-9d444d30bbca,GrabFood Online,GrabFood,7631,2022-10-28T14:29:07+00:00
410ee6e4-1f37-516d-9559-1a9cfefe2660,Pizza 4P's Cau Giay,Pizza 4P's,5814,2023-10-30T14:29:07+00:00
9665edf8-cc93-5380-94f0-ff1aef739a59,CGV Cinemas Binh Thanh,CGV Cinemas,5655,2022-08-21T14:29:07+00:00
0e345ae6-b03a-5762-9a7d-aea7439a99ed,PNC Bookstore Vincom,PNC Bookstore,8931,2023-04-16T14:29:07+00:00
62305248-c1e5-5b53-92ea-704d5b4b98e7,Canifa District 3,Canifa,5948,2024-12-31T14:29:07+00:00
5e315f82-aee1-5205-9c9e-8dcf5bfcf93a,Saigon Water Payoo,Saigon Water,4899,2022-08-04T14:29:07+00:00
4ef3524f-58cf-512d-9e25-f110161eb978,Lotte Cinema District 7,Lotte Cinema,7997,2026-04-04T14:29:07+00:00
a7fc1524-dc76-55aa-af53-a9f727099cd9,Apollo English District 1,Apollo English,5192,2025-01-12T14:29:07+00:00
0d0c9796-ccc6-5fdc-b98f-6d381ed21d34,Medlatec Thu Duc,Medlatec,8021,2022-01-13T14:29:07+00:00
e1ef199e-68c6-589c-babc-ec998264d084,The Coffee House Thu Duc,The Coffee House,5814,2022-12-10T14:29:07+00:00
c9bb389e-f563-5dcc-bd97-4f54cd5c11ae,Medlatec District 3,Medlatec,3595,2021-09-02T14:29:07+00:00
24824ff8-47a9-51f4-85a3-6f154dd4d27d,Highlands Coffee Thu Duc,Highlands Coffee,5813,2022-12-20T14:29:07+00:00
2a7b98d1-d172-5eaf-9a63-5b5c227ea731,Pharmacity Hoan Kiem,Pharmacity,5912,2022-03-16T14:29:07+00:00
cad579c8-5b90-5e31-8d84-b9ee052356e2,Spotify Website,Spotify,5815,2024-09-27T14:29:07+00:00
31f6a457-61f4-5885-a4e2-7f6a8f5c74e9,MoMo Lotte Mall,MoMo,3824,2022-09-18T14:29:07+00:00
26f75c40-620f-50af-8e50-948892792a9f,The Gioi Di Dong Payoo,The Gioi Di Dong,4816,2025-06-16T14:29:07+00:00
5c31ec9c-cc0f-520b-b873-884d9aa3f347,FPT Shop VNPay,FPT Shop,5734,2021-07-24T14:29:07+00:00
32205ef2-8344-53c0-8d6f-8c65e2a1c819,FPT Shop VNPay,FPT Shop,5816,2026-03-30T14:29:07+00:00
2211f059-8438-5b1b-887a-989ec953a72b,FAHASA District 1,FAHASA,5192,2021-04-22T14:29:07+00:00
b5a92337-bacb-5a76-9588-5a2b8cb7e3f3,Hasaki District 3,Hasaki,5977,2021-03-04T14:29:07+00:00
6ddb07b1-824f-5e63-907c-6e4b8fe752b1,Galaxy Cinema Airport,Galaxy Cinema,7996,2023-09-16T14:29:07+00:00
475e8001-39fe-5488-aeee-2212639f8cbd,Topica Aeon Mall,Topica,5192,2023-04-01T14:29:07+00:00
1864b77a-83bd-5db5-a449-f61de17b97da,Lazada MoMo,Lazada,5933,2022-01-13T14:29:07+00:00
17461a7d-a03c-56da-9825-b8e8982035a1,Nha Khoa Kim Airport,Nha Khoa Kim,8062,2024-12-09T14:29:07+00:00
c8af0f7e-8b80-5ef7-bb18-f97f438323d4,Long Chau Nha Trang Center,Long Chau,8743,2021-12-02T14:29:07+00:00
13a0e78e-1565-5bc2-8a0e-7da9a683abd8,California Fitness Can Tho,California Fitness,7832,2021-02-18T14:29:07+00:00
64c70895-8dc7-51dc-8f6d-5cdb5c0d96e1,Tiki Website,Tiki,5719,2022-01-23T14:29:07+00:00
9625c1e8-9ed3-56f5-a3b2-9eb8334e9d2b,Lotte Mart Hoan Kiem,Lotte Mart,5499,2024-08-09T14:29:07+00:00
317d308e-9604-5b61-a70e-606e4add7d35,Pizza 4P's Thu Duc,Pizza 4P's,5813,2021-10-18T14:29:07+00:00
c55d03a8-d73f-5364-89af-5683e5417257,Lazada MoMo,Lazada,5200,2022-05-08T14:29:07+00:00
b2ca2dd3-fd51-5971-9d2e-10d094d0ea1f,Tiki App,Tiki,4816,2021-05-30T14:29:07+00:00
c22c62dd-ddf4-54f1-8edc-80c6eac84e85,ILA Vietnam Tan Binh,ILA Vietnam,8244,2025-07-25T14:29:07+00:00
8c19605f-c3b0-59cc-9721-698b5d89b663,EVN Website,EVN,4812,2025-05-24T14:29:07+00:00
8a56efe1-096f-50f2-bbbd-f1380b8cebb6,CGV Cinemas District 1,CGV Cinemas,7802,2025-09-24T14:29:07+00:00
25fc93a0-2365-5382-9767-19dd7fab3249,Hoan My Clinic Da Nang Center,Hoan My Clinic,3595,2022-06-11T14:29:07+00:00
535cdea8-2135-5268-b8c2-6541baec760c,The Face Shop Hai Ba Trung,The Face Shop,7230,2024-03-11T14:29:07+00:00
b17da933-fd43-5232-ae77-495f4fb10dd9,Tiki VNPay,Tiki,7531,2022-07-26T14:29:07+00:00
b6404021-95b4-5e24-b22c-774c5e8b60aa,Topica Aeon Mall,Topica,8220,2021-10-05T14:29:07+00:00
032a1001-9fa5-59ee-bceb-0ab1c1bc6d01,Tiki VNPay,Tiki,5933,2024-10-14T14:29:07+00:00
a571001f-790c-5f12-882b-853d6682af51,The Face Shop District 7,The Face Shop,7298,2023-03-20T14:29:07+00:00
61301be6-f6e2-5beb-8c32-35de9d6fdd1c,Nha Khoa Kim Thu Duc,Nha Khoa Kim,8071,2023-09-14T14:29:07+00:00
bba3b2c1-83ce-5f81-8747-33eed79b3758,BusMap Binh Thanh,BusMap,3297,2025-06-03T14:29:07+00:00
ce03c954-ef2b-581e-a279-4fb5cb0478ed,VinWonders Da Nang Center,VinWonders,7941,2021-12-04T14:29:07+00:00
9a3ab88f-c95a-5fa2-abf9-54a2e16f8e27,Shopee MoMo,Shopee,5631,2023-07-17T14:29:07+00:00
d2518a89-79db-5438-9a90-4bb38cd7b5c3,Topica Nha Trang Center,Topica,8299,2026-05-07T14:29:07+00:00
d4e8f6d3-ad56-59e5-b453-f67235050494,Vietjet Air Tan Binh,Vietjet Air,3118,2023-04-16T14:29:07+00:00
83b8ba86-2ec2-57ee-9a45-e5dd0f5b3934,Vincom Retail Da Nang Center,Vincom Retail,7631,2023-05-10T14:29:07+00:00
4c1b662b-9ef5-55f1-9972-15e1047c3805,Co.opmart District 3,Co.opmart,5499,2025-06-16T14:29:07+00:00
ba3679d9-e1a4-5719-b12d-6d9010df8202,WinMart Thu Duc,WinMart,5411,2022-05-11T14:29:07+00:00
fc9b19ec-78a0-57da-abe6-1337b5afe359,Vietnam Airlines Binh Thanh,Vietnam Airlines,3590,2023-08-11T14:29:07+00:00
0d0d1d69-b437-5ab9-ab4b-d093d38332b2,The Face Shop Airport,The Face Shop,5977,2022-09-18T14:29:07+00:00
de22f11d-76a7-58dc-bde5-b6ac67c9a1b1,Pizza 4P's District 3,Pizza 4P's,5813,2023-02-24T14:29:07+00:00
5a70cc65-ced7-5ec1-8c43-675f4d56b857,Hoan My Clinic Aeon Mall,Hoan My Clinic,8062,2022-06-03T14:29:07+00:00
eb492ace-421f-565b-ac8e-d26f82d038ca,Canifa Can Tho,Canifa,5949,2025-04-12T14:29:07+00:00
c6bf5b20-f9b5-5941-a4ea-255f8a7bcb68,Saigontourist Hai Ba Trung,Saigontourist,3591,2021-02-12T14:29:07+00:00
2d1b41af-2d79-5522-a81c-f171ee420717,Co.opmart Airport,Co.opmart,5499,2024-05-20T14:29:07+00:00
4fc6172f-e619-5ac3-afc7-d6e54eb5f3a0,Netflix Payoo,Netflix,5815,2021-08-13T14:29:07+00:00
7ca59126-cb72-5b29-8f46-3c9d29886066,Tiki MoMo,Tiki,5733,2024-02-15T14:29:07+00:00
6c13caf7-2476-597a-9f75-3f3c863813cc,Saigontourist District 1,Saigontourist,3761,2024-11-16T14:29:07+00:00
6e0848e0-473d-5d6f-bbb9-83492d7b94b3,Netflix Website,Netflix,5815,2026-03-01T14:29:07+00:00
0955d154-ef1f-5f74-83d2-fc942bfe2f30,Pizza 4P's Thu Duc,Pizza 4P's,5814,2021-01-17T14:29:07+00:00
e0dc5781-f5ff-500c-aaa4-7b764acbb445,Com Tam Cali Airport,Com Tam Cali,5812,2021-02-20T14:29:07+00:00
43bf9d2b-60d9-5280-bc86-80e8b7067b01,Be District 1,Be,4789,2023-06-18T14:29:07+00:00
8f9ebdba-5a97-5e50-b6e8-8977ca71b64e,Com Tam Cali District 1,Com Tam Cali,5813,2022-04-12T14:29:07+00:00
081b2d91-5da5-54ea-9b13-267f52dbeff2,EVN App,EVN,4899,2025-05-25T14:29:07+00:00
b8ba1d99-38cf-5b9b-9fbe-a019ce5cf7f6,GO! Market Aeon Mall,GO! Market,5499,2024-12-15T14:29:07+00:00
e9753239-0a1a-5f3e-8056-9589c85b6d91,Vietnam Airlines Aeon Mall,Vietnam Airlines,3085,2023-07-31T14:29:07+00:00
dbb7f18e-d042-540e-bec5-e109a3e22271,Co.opmart Lotte Mall,Co.opmart,5411,2022-11-06T14:29:07+00:00
fcfb73aa-dc64-5bf4-bd0e-e481d3a11228,Muong Thanh Hotel Airport,Muong Thanh Hotel,3716,2026-04-20T14:29:07+00:00
105773a5-2624-5f60-92e3-32ddf426f8c0,Bach Hoa Xanh District 1,Bach Hoa Xanh,5499,2026-02-12T14:29:07+00:00
c485cd84-36f6-5f68-9c84-beaccdc4c756,Bach Hoa Xanh Binh Thanh,Bach Hoa Xanh,5411,2022-07-18T14:29:07+00:00
7dba1987-124d-5173-abec-7882466c3e4b,GO! Market Lotte Mall,GO! Market,5411,2025-06-09T14:29:07+00:00
df8005da-e48d-540b-8a12-6f36c76341fa,Highlands Coffee District 7,Highlands Coffee,5813,2026-04-02T14:29:07+00:00
b2bbfd3e-67ba-57b1-b5d9-94adcf1517e9,Phuc Long Lotte Mall,Phuc Long,5814,2025-08-01T14:29:07+00:00
b2c0ab95-a867-5d8f-8db3-f21c23721705,Mai Linh Taxi Hoan Kiem,Mai Linh Taxi,3027,2026-03-26T14:29:07+00:00
741df89d-4ac4-5cc1-a466-43f20dd2f0a7,Topica Thu Duc,Topica,5942,2025-05-18T14:29:07+00:00
816c0bcc-587d-5741-b3f8-a4f5edc85624,ILA Vietnam Vincom,ILA Vietnam,8299,2023-11-30T14:29:07+00:00
1fb32880-1333-5088-8e5d-7833912f582b,Muong Thanh Hotel Hai Ba Trung,Muong Thanh Hotel,3727,2021-10-07T14:29:07+00:00
a69fe8e0-0b70-5fee-83eb-44a22125792c,H&M Tan Binh,H&M,7699,2021-09-08T14:29:07+00:00
f88bc698-ed48-5794-b689-aa4259266317,Canifa Cau Giay,Canifa,5937,2022-11-15T14:29:07+00:00
f8b177c2-c2c9-53e3-8957-1c6f9dcbabca,Be Nha Trang Center,Be,3027,2026-02-04T14:29:07+00:00
2d35b089-0444-5a90-acad-d0ec4714550b,GrabFood Online,GrabFood,5947,2023-07-13T14:29:07+00:00
233c526e-8385-521a-8585-82ab7cb668ee,ILA Vietnam Lotte Mall,ILA Vietnam,8244,2023-06-22T14:29:07+00:00
f7182e76-2215-56fc-9a78-2d5b8d6f09c8,Spotify Payoo,Spotify,5816,2022-09-28T14:29:07+00:00
02321712-f4cb-52f6-9c2c-543e57414793,EVN Payoo,EVN,4899,2025-06-18T14:29:07+00:00
8accaacd-494d-5f4f-89f5-284bac441ffb,Nguyen Kim Da Nang Center,Nguyen Kim,5681,2024-10-07T14:29:07+00:00
c8fbc830-7978-5b73-84f4-6086a6a06cbe,Com Tam Cali Binh Thanh,Com Tam Cali,5814,2025-11-27T14:29:07+00:00
ac294762-f85a-54ba-8943-a131cbf90614,Petrolimex Hai Ba Trung,Petrolimex,5541,2021-05-10T14:29:07+00:00
e5c90c35-2865-5278-bdec-adce7c240634,VNPT Website,VNPT,4900,2023-11-28T14:29:07+00:00
6dad5316-75a3-5590-b772-300cd554bb4f,Apollo English Aeon Mall,Apollo English,8299,2024-01-28T14:29:07+00:00
3446465c-1ac1-5446-93af-2206435bc4ac,Viettel Telecom Payoo,Viettel Telecom,4812,2024-05-10T14:29:07+00:00
2693960f-4a54-5819-82f6-d830202a8a4c,Vincom Retail Cau Giay,Vincom Retail,5611,2021-11-06T14:29:07+00:00
a76f7e6e-974c-57a2-867d-3e7d384b4130,CGV Cinemas Cau Giay,CGV Cinemas,7993,2022-09-20T14:29:07+00:00
1ccace21-fd95-516e-917c-024c4c48c7c6,The Face Shop Tan Binh,The Face Shop,5977,2021-04-03T14:29:07+00:00
8b9c4335-240b-5433-8061-ab41a8fa3db9,Pho 24 District 3,Pho 24,5814,2025-03-18T14:29:07+00:00
47349417-f6d9-5161-8a35-091e42b30734,PNJ Thu Duc,PNJ,5631,2024-01-25T14:29:07+00:00
62384d7f-e7de-5adb-91d5-7b42bbe66060,Highlands Coffee Lotte Mall,Highlands Coffee,5814,2025-02-12T14:29:07+00:00
8918f258-8300-5aad-915a-871cf828d8b8,Phuc Long Can Tho,Phuc Long,5812,2024-06-23T14:29:07+00:00
21bec6e6-33bd-5c7f-aa84-12bcddfcc645,Sendo VNPay,Sendo,5817,2021-08-06T14:29:07+00:00
571522b3-af24-50b0-84be-26f294523521,PNJ Hai Ba Trung,PNJ,5973,2023-06-28T14:29:07+00:00
6179e34e-9121-5cf8-a0bf-d71978e6593e,EVN Website,EVN,4899,2023-09-12T14:29:07+00:00
04e18489-42df-52ad-97c4-904a46f68892,Bamboo Airways Vincom,Bamboo Airways,3646,2021-03-10T14:29:07+00:00
580757b8-881a-554b-a03d-40eae44dcca9,Saigon Water Payoo,Saigon Water,4899,2024-02-25T14:29:07+00:00
001a2173-8d80-5aef-805a-4a0d4882a6ad,Tiki VNPay,Tiki,5941,2025-05-31T14:29:07+00:00
59850f44-f970-5401-8611-eaf95acf346d,VinWonders Vincom,VinWonders,7832,2026-04-07T14:29:07+00:00
574158e1-0eb3-50fe-b765-9e6850f9dbe3,Highlands Coffee Can Tho,Highlands Coffee,5813,2022-01-05T14:29:07+00:00
6fa9bc57-d6f9-5269-bed9-970d47111da9,PNJ Hai Ba Trung,PNJ,5733,2025-05-14T14:29:07+00:00
9d4765dc-15ce-5431-8e2f-1f70dd89e2a1,Netflix Payoo,Netflix,5734,2024-07-20T14:29:07+00:00
665d450c-a828-5f9b-a0f8-61a6a73bb6e2,Spotify VNPay,Spotify,7379,2021-10-31T14:29:07+00:00
a0d38657-407d-53b4-b85a-6b2505083ded,Co.opmart Lotte Mall,Co.opmart,5300,2025-01-29T14:29:07+00:00
3d16c091-1985-53d0-9589-4dce67b30f5b,CGV Cinemas Aeon Mall,CGV Cinemas,7996,2024-06-19T14:29:07+00:00
cc44e76e-8b5c-5dad-bd38-1f6c2430ef38,CellphoneS Online,CellphoneS,5734,2023-08-18T14:29:07+00:00
48f49a31-59ac-5e32-b2b5-4e0e918bd758,EVN VNPay,EVN,4899,2025-09-28T14:29:07+00:00
cfc07079-51e3-5bc5-b36f-a479cf5f996b,CGV Cinemas District 1,CGV Cinemas,7832,2022-08-07T14:29:07+00:00
5786ee8c-8138-51da-af18-51902e663d18,VNPT MoMo,VNPT,4899,2023-03-10T14:29:07+00:00
db466c47-0be0-5f46-9c4d-4d058d90cfff,Hasaki Tan Binh,Hasaki,7230,2023-11-03T14:29:07+00:00
4808ec60-2fba-5dd4-aed0-665de7c5d5f0,Pho 24 Hoan Kiem,Pho 24,5812,2021-02-10T14:29:07+00:00
6bbb5d44-2d8d-5411-bc12-93cc2ed851e4,EVN Online,EVN,4900,2024-02-09T14:29:07+00:00
dfc4223e-deca-544b-96f1-dc9a414623a7,Grab District 7,Grab,4784,2020-12-26T14:29:07+00:00
0b2b605c-5ae0-50b5-98fc-95d7202e90cb,Lazada MoMo,Lazada,5311,2022-03-24T14:29:07+00:00
f144a390-a88e-57d9-a00d-94615449d96c,Bach Hoa Xanh Can Tho,Bach Hoa Xanh,5411,2022-03-28T14:29:07+00:00
df937f50-d8d3-52b0-b85e-7e70ec68a531,The Coffee House Hoan Kiem,The Coffee House,5812,2023-01-19T14:29:07+00:00
3ee7955b-91a8-589e-bc57-23f63188d3ee,Sendo MoMo,Sendo,7251,2022-07-16T14:29:07+00:00
813e52d8-43a6-5e07-8bdc-9f07c64f8f09,BusMap District 7,BusMap,5541,2023-02-01T14:29:07+00:00
db4b7979-abd4-59f3-9520-a1ca6a1ae794,Shopee VNPay,Shopee,5961,2024-12-14T14:29:07+00:00
23c70f9e-2afb-564c-97d8-8e883764bbe0,FAHASA Hoan Kiem,FAHASA,5192,2024-08-01T14:29:07+00:00
f82ca318-e9b0-524f-8ea1-5af8043259a8,GO! Market Aeon Mall,GO! Market,5300,2025-08-24T14:29:07+00:00
be5490bd-e635-538f-b303-8e3ea28e518a,Lotte Mart Lotte Mall,Lotte Mart,5300,2024-12-27T14:29:07+00:00
903a612e-6f6b-5fc4-832d-437ae152d3c2,Medlatec District 3,Medlatec,8049,2022-08-18T14:29:07+00:00
3a9cfc58-12ef-52cc-9041-c6031fe3ba6c,EVN App,EVN,4814,2025-10-01T14:29:07+00:00
7a6705fe-1baa-5c4b-8306-d72a9ede8c08,EVN Payoo,EVN,4814,2022-06-19T14:29:07+00:00
a202fdc4-a417-5401-879b-d9bb5e068989,California Fitness Hai Ba Trung,California Fitness,7996,2023-07-15T14:29:07+00:00
16b313ea-f3f2-565a-be10-4a48acee46d1,Saigontourist Nha Trang Center,Saigontourist,3774,2021-01-05T14:29:07+00:00
42c9cb8e-1ead-55b9-aea4-9fda1117c308,CellphoneS Online,CellphoneS,5818,2021-12-13T14:29:07+00:00
42ee9ab8-ab20-593a-a066-28d2f0349b64,Medlatec Hai Ba Trung,Medlatec,8041,2021-07-04T14:29:07+00:00
c88faefc-7c86-554b-86d4-510f5c78cec4,Pho 24 District 3,Pho 24,5813,2023-11-13T14:29:07+00:00
d7652a61-f871-5696-b23e-e50298b3b7d5,The Face Shop Da Nang Center,The Face Shop,5977,2021-11-23T14:29:07+00:00
57b2075f-e21b-5d05-b4a2-1bce984c9ed7,ILA Vietnam District 1,ILA Vietnam,8211,2021-09-16T14:29:07+00:00
e9db975f-005f-5f31-9df2-6ccddb21b1b8,Seoul Spa District 7,Seoul Spa,7298,2025-08-03T14:29:07+00:00
c13f7945-068b-5ddb-9114-b9043540116c,Pizza 4P's Aeon Mall,Pizza 4P's,5814,2024-09-01T14:29:07+00:00
e5a8efd3-55d2-56a4-bdfa-254be7b061ef,Uniqlo Thu Duc,Uniqlo,5533,2023-03-28T14:29:07+00:00
e906d8aa-f687-54bb-ba4c-b2a6909b5434,Hoan My Clinic Thu Duc,Hoan My Clinic,8021,2023-01-06T14:29:07+00:00
100bcb5c-68f5-53b0-8aca-5ec0c1ee0a33,Muong Thanh Hotel Cau Giay,Muong Thanh Hotel,3273,2022-12-09T14:29:07+00:00
1520b7e5-27a1-5122-ae71-adbe55fd4af6,Canifa Da Nang Center,Canifa,5231,2021-09-26T14:29:07+00:00
93309851-83f7-54c6-9727-8b402ea730c0,Viettel Telecom MoMo,Viettel Telecom,4899,2026-04-05T14:29:07+00:00
239cd9ce-6ce6-58d6-a4ff-5c48bf461255,The Face Shop Cau Giay,The Face Shop,7230,2026-01-13T14:29:07+00:00
16c5762c-899c-538d-bae5-0f47d00dc46c,Muong Thanh Hotel Thu Duc,Muong Thanh Hotel,3636,2026-01-29T14:29:07+00:00
df921600-b74a-5591-bd93-bb49f318891c,Be Cau Giay,Be,4121,2024-06-17T14:29:07+00:00
2de382b9-151f-56b0-9158-6c634863e341,CellphoneS Website,CellphoneS,5818,2023-04-28T14:29:07+00:00
2c40c523-6fae-5175-95bd-8e568cff3880,Shopee App,Shopee,5949,2025-08-22T14:29:07+00:00
e1e2f35c-120e-5bd7-8ec2-b0418d078d54,Guardian Cau Giay,Guardian,7230,2026-02-12T14:29:07+00:00
bc462bb9-87ff-57a0-9ab7-3e57677c3981,VNPT VNPay,VNPT,4814,2021-05-01T14:29:07+00:00
704dd924-1e1f-5e9b-8a31-7feafe2c8034,Galaxy Cinema Lotte Mall,Galaxy Cinema,7997,2022-04-06T14:29:07+00:00
8f251017-adf0-5fa2-b9f9-100f863c9f2c,Lotte Cinema Can Tho,Lotte Cinema,7996,2025-01-09T14:29:07+00:00
18c0608c-b815-594c-b2bc-8c11f395c097,VinWonders Tan Binh,VinWonders,7993,2021-05-22T14:29:07+00:00
02352af8-d7a2-5ecd-a275-52bff957f360,H&M Can Tho,H&M,5718,2021-06-23T14:29:07+00:00
8e696355-6d0d-5d1d-9959-7c364b7e4cc3,FAHASA Thu Duc,FAHASA,5942,2022-10-25T14:29:07+00:00
75d4b52e-253d-534c-8f76-b9699c27737d,Galaxy Cinema District 3,Galaxy Cinema,5655,2021-11-15T14:29:07+00:00
7c60cffe-01fb-5c3b-8dba-106cbd03ece6,Tiki MoMo,Tiki,5261,2021-09-09T14:29:07+00:00
77de2217-eceb-5568-ba90-b89d0b32da4b,MobiFone Website,MobiFone,4900,2023-01-25T14:29:07+00:00
cfd58a81-7e32-572d-b34b-68ea1ed36304,FAHASA Thu Duc,FAHASA,8299,2025-04-21T14:29:07+00:00
0d659a1d-4782-5e22-b7e5-ae5418b95eef,Pharmacity Airport,Pharmacity,5912,2025-10-14T14:29:07+00:00
9e68db82-90df-5760-aa5e-f6144e7f8fbc,Nguyen Kim Thu Duc,Nguyen Kim,7251,2024-10-28T14:29:07+00:00
c4ff854d-b4e0-52af-9a1c-a94d08b253ae,Saigon Water Online,Saigon Water,4900,2026-05-03T14:29:07+00:00
